elapsed_s,odom_x,odom_y,odom_h_deg,map_x,map_y,map_h_deg,delta_x,delta_y,delta_h_deg
12.641,1.760254,0.011292,0.2911,1.725918,-0.006781,-0.303,-0.034336,-0.018073,-0.5941
12.643,1.760254,0.011292,0.2911,1.752467,-0.007023,-0.2315,-0.007787,-0.018315,-0.5227
12.755,1.787109,0.011292,0.1923,1.752467,-0.007023,-0.2315,-0.034642,-0.018315,-0.4238
12.759,1.787109,0.011292,0.1923,1.779321,-0.007268,-0.3304,-0.007788,-0.01856,-0.5227
12.84,1.813354,0.011292,0.2142,1.779321,-0.007268,-0.3304,-0.034033,-0.01856,-0.5447
12.845,1.813354,0.011292,0.2142,1.805565,-0.007508,-0.3085,-0.007789,-0.0188,-0.5227
12.95,1.840515,0.010986,0.1318,1.805565,-0.007508,-0.3085,-0.03495,-0.018494,-0.4403
12.957,1.840515,0.010986,0.1318,1.832722,-0.008061,-0.3909,-0.007793,-0.019047,-0.5227
13.042,1.867065,0.010681,0.1758,1.832722,-0.008061,-0.3909,-0.034343,-0.018742,-0.5667
13.046,1.867065,0.010681,0.1758,1.859268,-0.008608,-0.3469,-0.007797,-0.019289,-0.5227
13.144,1.893616,0.010681,0.3186,1.859268,-0.008608,-0.3469,-0.034348,-0.019289,-0.6655
13.148,1.893616,0.010681,0.3186,1.885818,-0.00885,-0.2041,-0.007798,-0.019531,-0.5227
13.249,1.920166,0.010681,0.401,1.885818,-0.00885,-0.2041,-0.034348,-0.019531,-0.6051
13.252,1.920166,0.010681,0.401,1.912367,-0.009092,-0.1217,-0.007799,-0.019773,-0.5227
13.365,1.947021,0.010681,0.5933,1.912367,-0.009092,-0.1217,-0.034654,-0.019773,-0.715
13.37,1.947021,0.010681,0.5933,1.936767,0.012653,0.5528,-0.010254,0.001972,-0.0405
13.449,1.973572,0.011292,0.7965,1.936767,0.012653,0.5528,-0.036805,0.001361,-0.2437
13.452,1.973572,0.011292,0.7965,1.963317,0.013245,0.756,-0.010255,0.001953,-0.0405
13.554,2.000427,0.011292,0.6097,1.963317,0.013245,0.756,-0.03711,0.001953,0.1463
13.556,2.000427,0.011292,0.6097,1.990173,0.013226,0.5693,-0.010254,0.001934,-0.0404
